Time;Engine mount deformation;Seat deformation;Rear deformation;Front deformation;Rear tire deformation;Front tire deformation;Engine mount deformation velocity;Seat deformation velocity;Rear deformation velocity;Front deformation velocity;Rear tire deformation velocity;Front tire deformation velocity;Engine mount deformation acceleration;Seat deformation acceleration;Rear deformation acceleration;Front deformation acceleration;Rear tire deformation acceleration;Front tire deformation acceleration;;;;;;
7.11;0.000128248;0.000837394;-0.026978383;-0.021884182;-0.009012116;-0.007404326;-0.017824768;0.050030978;-0.0057722;0.001253405;0.012188013;0.01562113;-3.257650467;3.075705699;-0.323402;0.807566868;-0.644861175;0.0970833;0;0;0;0;0;0
7.12;-1.58E-06;0.001393766;-0.026983365;-0.021827327;-0.008935303;-0.007276186;-0.008141346;0.061243525;0.004775812;0.010117737;0.003174663;0.010006784;5.194336408;-0.833196658;2.433007761;0.965295065;-1.157808949;-1.219952491;0;0;0;0;0;0
7.13;2.30E-05;0.001829828;-0.026895117;-0.021722478;-0.008929939;-0.007237871;0.013063195;0.02596893;0.012873951;0.010852033;-0.002102036;-0.002343817;-0.953441183;-6.221718805;-0.81340881;-0.818399677;0.10246917;-1.250167705;0;0;0;0;0;0
7.14;0.000102912;0.00176293;-0.026843344;-0.021674821;-0.00896074;-0.007310437;0.002913919;-0.03934859;-0.002519386;-0.001320745;-0.004057995;-0.012169339;-1.076418044;-6.841784038;-2.265267986;-1.616144369;-0.493660947;-0.714936582;0;0;0;0;0;0
7.15;6.62E-05;0.001202916;-0.026914446;-0.021737447;-0.009027041;-0.007438467;-0.010257194;-0.07265423;-0.01170109;-0.011204431;-0.009202196;-0.01343657;-1.55780183;0.180655395;0.428933621;-0.360600688;-0.535179291;0.461490267;0;0;0;0;0;0
7.16;1.98E-06;0.000664196;-0.026979604;-0.02183674;-0.009095807;-0.007518869;-0.00258573;-0.035089759;-0.001330476;-0.008654152;-0.004551055;-0.002643924;3.092093207;7.332239211;1.645185885;0.87066047;1.465407503;1.697039077;0;0;0;0;0;0
7.17;8.85E-05;0.000644581;-0.026971906;-0.021884139;-0.009069489;-0.007471873;0.019885016;0.031166784;0.002870052;-0.000825596;0.009814713;0.012043267;1.402059329;5.919068387;-0.805072652;0.695041161;1.407746035;1.240399121;0;0;0;0;0;0
7.18;0.000128843;0.001105411;-0.026974355;-0.021861183;-0.008967773;-0.007337416;-0.01181188;0.060999146;-0.003359855;0.005416722;0.010528346;0.014848084;-7.741425842;0.047400451;-0.440880459;0.553387217;-1.265019383;-0.679435734;0;0;0;0;0;0
7.19;-2.87E-05;0.001639177;-0.026957259;-0.021779892;-0.008921052;-0.007243473;-0.019695661;0.045754094;0.00677913;0.010841478;-0.001184183;0.003940565;6.164666188;-3.096409892;2.468669842;0.531573634;-1.077486321;-1.502068101;0;0;0;0;0;0
7.2;2.72E-05;0.001855015;-0.026863854;-0.021689989;-0.008946487;-0.007263972;0.030864861;-0.002586557;0.011901729;0.007139179;-0.00390275;-0.008040365;3.947421962;-6.571715762;-1.444186635;-1.271987998;0.533772859;-0.89411797;0;0;0;0;0;0
7.21;0.000157947;0.001533992;-0.026854929;-0.021691475;-0.00899047;-0.007371827;-0.004705748;-0.061617946;-0.010116613;-0.007436446;-0.004893849;-0.013530759;-11.06154115;-5.234562845;-2.959475773;-1.643144361;-0.731992554;-0.203960757;0;0;0;0;0;0
7.22;-8.69E-07;0.000905539;-0.026961236;-0.021789287;-0.009060407;-0.007486949;-0.027057476;-0.064072691;-0.01114488;-0.012125804;-0.009093529;-0.009493672;6.591199586;4.743612839;2.753831345;0.705261486;-0.107943592;1.011378068;0;0;0;0;0;0
7.23;1.26E-05;0.000583206;-0.02698591;-0.021869382;-0.009098303;-0.007511244;0.029753619;-0.000393989;0.006210082;-0.003893367;0.001514375;0.004634773;4.771014603;7.992128826;0.717150323;0.941239551;2.229524479;1.81431093;0;0;0;0;0;0
7.24;0.000165526;0.000837992;-0.026961936;-0.021878164;-0.009024073;-0.007410743;0.00082917;0.051351215;-0.001415187;0.002136991;0.013331614;0.01546542;-10.55589362;2.356908951;-2.242179709;0.264801516;0.133923282;0.351818561;0;0;0;0;0;0
7.25;3.05E-05;0.001379709;-0.026976387;-0.021827396;-0.008932353;-0.007280766;-0.027841371;0.056992303;-0.001475106;0.008016692;0.005012302;0.010529986;4.82179356;-1.228693655;2.230213994;0.91111592;-1.79778565;-1.33890543;0;0;0;0;0;0
7.26;-2.14E-05;0.001793896;-0.026917319;-0.021732926;-0.008928036;-0.007240478;0.017462055;0.025845092;0.013288685;0.010877201;-0.004148861;-0.002472358;4.23887764;-5.000744649;0.722512817;-0.338974752;-0.034447073;-1.261563305;0;0;0;0;0;0
7.27;0.000109698;0.001754809;-0.026842716;-0.021677491;-0.008968413;-0.007310952;0.008763968;-0.033662484;0.001631952;0.000209816;-0.003926557;-0.01162248;-5.978502476;-6.900768356;-3.053876198;-1.794481231;0.078907947;-0.568461145;0;0;0;0;0;0
7.28;8.07E-05;0.001234737;-0.026900732;-0.021732564;-0.009022849;-0.007432242;-0.01456432;-0.070351878;-0.013235093;-0.0112243;-0.006960676;-0.012635468;1.312849741;-0.43711181;0.080478032;-0.49235561;-0.685731752;0.365863468;0;0;0;0;0;0
7.29;9.08E-06;0.000692739;-0.026984567;-0.021834608;-0.00908477;-0.007511631;0.00024027;-0.038047736;-0.003531846;-0.009184483;-0.005423476;-0.003242515;1.64806838;6.897940163;1.860171685;0.900318564;0.993171814;1.51272725;0;0;0;0;0;0
7.3;6.37E-05;0.00064405;-0.026980401;-0.021883497;-0.009074221;-0.007473655;0.010683116;0.028309858;0.004364949;-0.000593293;0.007533339;0.010837814;0.440502367;6.373578263;-0.280809105;0.817914999;1.598191166;1.303338491;0;0;0;0;0;0
7.31;0.000120083;0.001094324;-0.026961919;-0.021857602;-0.008977168;-0.007344622;0.000594805;0.061744998;-0.000668489;0.005772181;0.011877291;0.014968835;-2.458154786;0.313446886;-0.725856694;0.45515273;-0.729400794;-0.47713435;0;0;0;0;0;0
7.32;2.91E-05;0.001621329;-0.026952604;-0.021781796;-0.008915985;-0.007246721;-0.018801024;0.043656035;0.002531395;0.009389001;0.000359293;0.004611283;-1.421009726;-3.931239823;1.365836645;0.268207191;-1.574198817;-1.594375953;0;0;0;0;0;0
7.33;-1.80E-05;0.001824768;-0.026886596;-0.02169999;-0.008945545;-0.007264536;0.009393736;-0.002968309;0.010670309;0.006972192;-0.006271369;-0.008174271;7.059946734;-5.393624676;0.261912565;-0.751526959;0.248066509;-0.962734913;0;0;0;0;0;0
7.34;0.000126591;0.001540769;-0.026848903;-0.021690542;-0.008998118;-0.007370219;0.019521401;-0.05383152;-0.003131685;-0.005082635;-0.004243292;-0.012962211;-5.034418249;-4.779016345;-3.022321524;-1.659425738;0.157548742;0.005146914;0;0;0;0;0;0
7.35;8.49E-05;0.000950187;-0.026940259;-0.021780685;-0.009050791;-0.007479062;-0.027850783;-0.064284871;-0.015139591;-0.012945858;-0.006291304;-0.008806514;-4.440009353;2.688343657;0.620760657;0.086755636;-0.567151124;0.825992517;0;0;0;0;0;0
7.36;-3.63E-05;0.000594366;-0.027004735;-0.021870669;-0.009089457;-0.007506559;0.003598249;-0.006879358;0.002244328;-0.005050897;-0.001441775;0.003307114;10.7298138;8.792759381;2.856018934;1.492241976;1.53705695;1.596733105;0;0;0;0;0;0
7.37;0.000122665;0.000826173;-0.026962211;-0.021876293;-0.00903666;-0.007416918;0.028198579;0.053240733;0.006260535;0.00392613;0.012001039;0.014621121;-5.80974544;3.23125813;-2.052772247;0.303156557;1.151505882;0.666068347;0;0;0;0;0;0
7.38;0.000114819;0.001372335;-0.026953357;-0.021822434;-0.008935254;-0.007286703;-0.029767887;0.055991654;-0.004489702;0.006845628;0.008280199;0.011421915;-5.783535305;-2.681077371;-0.097247228;0.280708408;-1.89567391;-1.305909523;0;0;0;0;0;0
7.39;-5.50E-05;0.001764624;-0.026935179;-0.021741445;-0.008920302;-0.007241379;-0.004189953;0.022466156;0.008125252;0.00935215;-0.005289837;-0.002357076;10.89911286;-4.024019702;2.620217376;0.220621729;-0.818333362;-1.449888814;0;0;0;0;0;0
7.4;7.08E-05;0.001737839;-0.026854047;-0.021683158;-0.00897434;-0.007311027;0.029352249;-0.027823038;0.008101077;0.002305229;-0.005517751;-0.011572642;-4.190686827;-6.033814967;-2.625084624;-1.629965577;0.772750736;-0.393224327;0;0;0;0;0;0
7.41;0.000131589;0.001265681;-0.026879755;-0.021725557;-0.009023647;-0.007427569;-0.017202723;-0.066608671;-0.013242512;-0.010785089;-0.00434367;-0.011735698;-5.1203015;-1.7233133;-1.643619469;-0.988115365;-0.537934591;0.360613129;0;0;0;0;0;0
7.42;8.11E-07;0.000724493;-0.026984953;-0.021830869;-0.009072541;-0.007504033;-0.008952863;-0.041628857;-0.007797072;-0.010277309;-0.005435139;-0.00355713;6.770277346;6.719274866;2.732715973;1.089660806;0.319640736;1.27510055;0;0;0;0;0;0
7.43;4.38E-05;0.000644369;-0.026991436;-0.02188341;-0.009074975;-0.007474034;0.017542533;0.025603967;0.006500317;-0.000230914;0.004948426;0.009556897;-1.471199399;6.727290311;0.126758867;0.919621804;1.757072329;1.347704823;0;0;0;0;0;0
7.44;0.000120328;0.00107999;-0.026952877;-0.021854762;-0.008988169;-0.007352061;-0.00222873;0.061520209;0.001211601;0.005960635;0.012412725;0.01483769;-2.483045223;0.45595588;-1.184483964;0.318665548;-0.264212485;-0.291546349;0;0;0;0;0;0
7.45;4.91E-05;0.001604187;-0.026944669;-0.021782349;-0.008914663;-0.007250965;-0.012022675;0.043319358;0.00042989;0.008521971;0.002288508;0.005381513;0.524259896;-4.096127017;1.028149662;0.193591594;-1.760630924;-1.599688922;0;0;0;0;0;0
7.46;-9.57E-06;0.001802853;-0.026901169;-0.021707663;-0.008940445;-0.007264056;0.000293525;-0.003586261;0.008270063;0.006415142;-0.007444935;-0.007999633;1.938967878;-5.284993329;0.539857615;-0.614923293;-0.186057836;-1.076540335;0;0;0;0;0;0
7.47;7.54E-05;0.001538835;-0.026855637;-0.021693344;-0.009003874;-0.007368374;0.016695106;-0.049217327;0.000836381;-0.003551373;-0.005240736;-0.012863972;1.341339763;-3.841217464;-2.026613137;-1.378355575;0.62689776;0.10367257;0;0;0;0;0;0
7.48;0.000122625;0.000989266;-0.026919281;-0.021772277;-0.009048621;-0.007473465;-0.007243829;-0.060696527;-0.013565083;-0.012235093;-0.003708831;-0.008154264;-6.129119;1.54537526;-0.85366221;-0.358410479;-0.320516853;0.838269091;0;0;0;0;0;0
7.49;-2.06E-06;0.000619096;-0.027007628;-0.021867803;-0.009077569;-0.007501005;-0.017692283;-0.013337318;-0.004104394;-0.006870252;-0.00208067;0.002646214;4.039432685;7.926465154;2.745809917;1.431366415;0.646149053;1.321826395;0;0;0;0;0;0
7.5;3.92E-05;0.000807705;-0.026979467;-0.0218793;-0.009043867;-0.007421445;0.025946509;0.051058973;0.009736541;0.004571002;0.008820998;0.013265816;4.688323367;4.952793737;0.022371832;0.856890921;1.534184531;0.802093946;0;0;0;0;0;0
7.51;0.000156715;0.001358939;-0.026933412;-0.021818454;-0.008946173;-0.007294816;-0.002446523;0.05918793;-0.000525392;0.007598073;0.010717847;0.012060038;-10.36692085;-3.327004855;-2.074738455;-0.251501667;-1.154814603;-1.043249468;0;0;0;0;0;0
7.52;-5.12E-06;0.001749548;-0.026934773;-0.021745023;-0.00891206;-0.007242306;-0.029920914;0.018933753;0.000253179;0.007088092;-0.003895288;-0.001558047;4.872042321;-4.72383042;2.230452113;0.149506183;-1.767812429;-1.680367514;0;0;0;0;0;0
7.53;-1.46E-05;0.001715222;-0.026880469;-0.021693284;-0.008973979;-0.007309636;0.028026047;-0.025798814;0.010607639;0.003259795;-0.008488387;-0.011907878;6.717331957;-4.222677974;-0.159600217;-0.915115363;0.849192651;-0.389598652;0;0;0;0;0;0
7.54;0.000160754;0.001288003;-0.026864336;-0.02172071;-0.009030543;-0.007424905;0.007043886;-0.059645065;-0.007381109;-0.008744912;-0.002824574;-0.011145941;-10.9137632;-2.546572544;-3.438147249;-1.485828659;0.28356983;0.541986002;0;0;0;0;0;0
7.55;4.67E-05;0.000764463;-0.026971806;-0.021823823;-0.009062461;-0.007497228;-0.029845332;-0.045062992;-0.014112839;-0.011877863;-0.003558982;-0.003318676;3.535930221;5.462984208;2.091824912;0.859208768;-0.430451438;1.023466919;0;0;0;0;0;0
7.56;-1.30E-05;0.000644687;-0.027010325;-0.021885767;-0.009070391;-0.007472816;0.01789697;0.021107951;0.006408995;-0.00051079;0.001973132;0.008200979;6.01252751;7.771205193;2.01253577;1.414213524;1.536874308;1.280464127;0;0;0;0;0;0
7.57;0.000127991;0.001062233;-0.026949337;-0.021853837;-0.009000617;-0.007359752;0.010300282;0.062401103;0.005788674;0.006896808;0.011981595;0.014411937;-7.53186149;0.487424162;-2.136591741;0.067295783;0.464818342;-0.03827256;0;0;0;0;0;0
7.58;7.51E-05;0.001588741;-0.026932624;-0.021781844;-0.00891721;-0.007256356;-0.020876135;0.042900505;-0.002446187;0.00750176;0.004699797;0.006267102;1.29658513;-4.387545745;0.489635352;0.053674903;-1.921177977;-1.590694412;0;0;0;0;0;0
7.59;-1.66E-05;0.001784642;-0.026913755;-0.021714866;-0.008933486;-0.007263224;0.002529659;-0.003720339;0.006219936;0.005893822;-0.007955058;-0.007640557;3.384563327;-4.936620035;1.243566086;-0.375233654;-0.609793031;-1.190837398;0;0;0;0;0;0
7.6;5.95E-05;0.0015358;-0.026865838;-0.021697593;-0.00900656;-0.007365924;0.012690679;-0.046047922;0.003363563;-0.002439258;-0.006659662;-0.012899548;-1.352370084;-3.528893649;-1.814864896;-1.291352119;0.868872291;0.139039241;0;0;0;0;0;0
7.61;0.00011636;0.001019667;-0.026905776;-0.021766267;-0.009050727;-0.007469281;-0.001314812;-0.057178728;-0.011351251;-0.011295612;-0.002173711;-0.007771781;-1.448722333;1.302730841;-1.128084921;-0.479934752;0.028317848;0.886514172;0;0;0;0;0;0
7.62;4.19E-05;0.00065024;-0.027000022;-0.021862189;-0.009067779;-0.007495968;-0.013583576;-0.016706586;-0.007497779;-0.007888611;-0.001236712;0.002434413;-1.005022968;6.791695408;1.898796285;1.161313576;0.159081901;1.154724687;0;0;0;0;0;0
7.63;7.82E-06;0.000795066;-0.026996351;-0.021882342;-0.009044118;-0.007423793;0.006772996;0.045671728;0.008231856;0.003857957;0.005968843;0.012000596;5.076336113;5.683967921;1.247127562;1.188004006;1.282029131;0.758511923;0;0;0;0;0;0
7.64;0.000120452;0.001333579;-0.026929568;-0.021818823;-0.008959736;-0.007303501;0.015754304;0.062030862;0.005124688;0.008845874;0.01090765;0.01205771;-3.280071697;-2.412142;-1.868554836;-0.19042861;-0.294267639;-0.74708921;0;0;0;0;0;0
7.65;7.47E-05;0.001741516;-0.026919235;-0.021744241;-0.008909376;-0.007244789;-0.024897681;0.01955645;-0.003057923;0.006070439;-0.000835723;-0.000315338;-4.850321063;-6.082741697;0.232042197;-0.364670334;-2.054407002;-1.727520342;0;0;0;0;0;0
7.66;-4.87E-05;0.001700062;-0.026902687;-0.021702177;-0.008965976;-0.007306258;0.00020852;-0.027847119;0.006367504;0.002342444;-0.010484226;-0.011978394;9.871547717;-3.397968174;1.653012755;-0.380890484;0.124706395;-0.60509085;0;0;0;0;0;0
7.67;0.000105397;0.001295198;-0.02686832;-0.021721306;-0.009037863;-0.007422483;0.030613041;-0.053125821;0.000505842;-0.006168405;-0.003893285;-0.011266658;-3.790651178;-1.657770226;-2.825362172;-1.321258176;1.193481812;0.747437987;0;0;0;0;0;0
7.68;0.000131946;0.000807932;-0.026944917;-0.021813032;-0.009059323;-0.007492356;-0.025303261;-0.044327356;-0.015825291;-0.012176787;-0.000398557;-0.00270781;-7.392595821;3.417459512;-0.440834392;0.119544382;-0.494536277;0.964331615;0;0;0;0;0;0
7.69;-3.72E-05;0.000653883;-0.027022645;-0.021886045;-0.00905981;-0.007469702;-0.008524168;0.013517689;0.000279708;-0.002425685;0.000301112;0.007238505;10.74841689;8.151548827;3.661839752;1.830669102;0.634470039;1.024931398;0;0;0;0;0;0
7.7;7.45E-05;0.001036061;-0.026961092;-0.021856877;-0.009010584;-0.0073664;0.030866321;0.062917793;0.012030997;0.008259319;0.00954399;0.01342186;-2.870322786;1.728473019;-1.311589948;0.306341572;1.214105696;0.211739699;0;0;0;0;0;0
7.71;0.000136278;0.001574545;-0.026912745;-0.02177889;-0.008925383;-0.007263184;-0.018514611;0.044779093;-0.002361742;0.007338089;0.007496304;0.007221376;-7.005855409;-5.35621543;-1.566939416;-0.490610551;-1.623643014;-1.451836522;0;0;0;0;0;0
7.72;-2.20E-05;0.001771845;-0.026919841;-0.021719777;-0.008924769;-0.007261966;-0.013138295;-0.005319153;0.000942514;0.00448434;-0.007373594;-0.006977736;8.081113769;-4.663432243;2.227779481;-0.080125506;-1.350336591;-1.387985991;0;0;0;0;0;0
7.73;2.72E-05;0.001529896;-0.026881861;-0.021703324;-0.009005419;-0.00736248;0.022982765;-0.043070716;0.0066535;-0.001193594;-0.008756364;-0.013125132;-0.856916273;-2.886876424;-1.085614597;-1.055420806;1.073782586;0.158506735;0;0;0;0;0;0
7.74;0.000130097;0.001045581;-0.026893334;-0.021760601;-0.009055213;-0.007465844;-0.00241061;-0.053792299;-0.008947987;-0.010261787;-0.001202422;-0.007547694;-4.221754656;0.74255876;-2.034673805;-0.758229056;0.437005957;0.956980949;0;0;0;0;0;0
7.75;5.48E-05;0.000681616;-0.026988848;-0.021855286;-0.009060734;-0.007491592;-0.012641532;-0.019000514;-0.010154824;-0.008675211;9.81E-05;0.002398116;2.175580164;6.215795474;1.793328488;1.075516627;-0.176893548;1.032181059;0;0;0;0;0;0
7.76;1.01E-05;0.000789869;-0.027007127;-0.021883446;-0.009040146;-0.007424635;0.003695643;0.040651089;0.00649899;0.003043054;0.004019617;0.01099341;1.091854585;5.714525103;1.537433935;1.268137083;0.961188838;0.686877645;0;0;0;0;0;0
7.77;8.37E-05;0.001303746;-0.026934468;-0.021821364;-0.008971099;-0.007311359;0.011017775;0.062124262;0.008032726;0.009373365;0.00978972;0.011661617;0.37257166;-1.419890419;-1.230687327;-0.002074204;0.192831842;-0.553236163;0;0;0;0;0;0
7.78;0.000100683;0.001728824;-0.026904411;-0.021743244;-0.008912997;-0.007249032;-0.007615811;0.02289128;-0.002021278;0.006250661;0.001830669;0.000803778;-4.099285365;-6.426706841;-0.780105443;-0.622476798;-1.784642077;-1.61833153;0;0;0;0;0;0
7.79;-1.14E-05;0.001696746;-0.026909035;-0.021706517;-0.008955571;-0.007302343;-0.014801227;-0.029306823;0.001096555;0.001094795;-0.010345528;-0.011465838;2.662194773;-4.012911674;1.403655329;-0.40867544;-0.650597312;-0.835591777;0;0;0;0;0;0
7.8;3.07E-05;0.001295641;-0.026885562;-0.021725633;-0.009039586;-0.00741867;0.023229307;-0.05091423;0.003598064;-0.004918108;-0.006457517;-0.011799545;4.943900626;-0.308566626;-0.903378811;-0.793873541;1.428199471;0.768850306;0;0;0;0;0;0
7.81;0.000158469;0.000841776;-0.026923368;-0.021803793;-0.009063608;-0.007489597;0.00231681;-0.039858649;-0.011159224;-0.010713851;0.001653294;-0.002386004;-9.126391015;2.519680333;-2.048058808;-0.365300052;0.193962739;1.113858005;0;0;0;0;0;0
7.82;2.22E-05;0.000677267;-0.027015006;-0.021880764;-0.009049121;-0.007466428;-0.029572576;0.006956677;-0.007168451;-0.004680392;0.001243947;0.007019985;2.748523887;6.843381968;2.846236148;1.571963442;-0.275832168;0.767339734;0;0;0;0;0;0
7.83;-9.60E-06;0.001007652;-0.02698523;-0.021863193;-0.009013066;-0.00737074;0.023213947;0.059120421;0.013123689;0.008194624;0.005967093;0.012117439;7.808774612;3.589368543;1.212178183;1.003056916;1.220461419;0.25215114;0;0;0;0;0;0
7.84;0.00015446;0.001551753;-0.026900555;-0.021778037;-0.008939205;-0.007271513;0.009598591;0.049699855;0.003811195;0.008836565;0.008805091;0.007728077;-10.53184342;-5.473482393;-3.074671448;-0.87467558;-0.652861838;-1.130023537;0;0;0;0;0;0
7.85;3.89E-05;0.00176906;-0.02690898;-0.021719947;-0.008918666;-0.007261633;-0.032717516;-0.006238528;-0.0054961;0.00278147;-0.004697279;-0.005752078;2.068625108;-5.714195062;1.213218946;-0.33635159;-2.047612101;-1.566007415;0;0;0;0;0;0
7.86;-3.65E-05;0.001522982;-0.026905162;-0.02171112;-0.00899824;-0.00735758;0.017650018;-0.042977179;0.006259658;-0.001016066;-0.011217522;-0.013437262;8.004866692;-1.633530954;1.137899141;-0.423113663;0.743563477;0.028970612;0;0;0;0;0;0
7.87;0.000132256;0.001063902;-0.026888402;-0.021757454;-0.009061752;-0.007463134;0.016095559;-0.048838722;-0.002907727;-0.008250694;-0.001484823;-0.007673574;-8.315760215;0.461222902;-2.971380183;-1.023806876;1.202976344;1.123766926;0;0;0;0;0;0
7.88;9.36E-05;0.000715539;-0.026970127;-0.021846518;-0.009057709;-0.007488399;-0.023828816;-0.020833952;-0.013437131;-0.009562065;0.002293463;0.002620493;0.330898583;5.139727357;0.865529739;0.761494486;-0.447319164;0.935046519;0;0;0;0;0;0
7.89;-1.01E-05;0.000788636;-0.027017484;-0.021884417;-0.009033313;-0.007424512;0.003091019;0.035453447;0.003965613;0.001982259;0.002585615;0.010156834;5.053069636;6.117752039;2.615021742;1.547367112;0.505749611;0.572221623;0;0;0;0;0;0
7.9;7.17E-05;0.001274053;-0.026943255;-0.021825174;-0.008979874;-0.007318346;0.013276494;0.061630015;0.010880313;0.009866368;0.008102205;0.011076516;-3.015977667;-0.88243748;-1.232088767;0.029463367;0.597568264;-0.3882852;0;0;0;0;0;0
7.91;0.000103446;0.001711084;-0.026893958;-0.021743498;-0.008920584;-0.007254505;-0.006934875;0.025776101;-0.001020998;0.006468724;0.003755944;0.001691674;-1.026293001;-6.288346305;-1.148166457;-0.709000857;-1.466820422;-1.488683331;0;0;0;0;0;0
7.92;1.86E-05;0.001697691;-0.02690788;-0.021708829;-0.008947142;-0.007299204;-0.010028492;-0.028454736;-0.001763484;0.000465057;-0.009067621;-0.010631522;0.40756523;-4.557819858;0.99965958;-0.491720533;-1.09789248;-0.975955869;0;0;0;0;0;0
7.93;9.75E-06;0.001300049;-0.026901673;-0.021730055;-0.009035588;-0.007413474;0.008252323;-0.051073539;0.00300499;-0.004710173;-0.008621585;-0.01222241;3.248587167;0.034062296;-0.045988604;-0.543295621;1.187099488;0.657778287;0;0;0;0;0;0
7.94;0.000121691;0.000863219;-0.026916942;-0.021799072;-0.00907021;-0.007487605;0.01413625;-0.0362925;-0.006058875;-0.009093204;0.001697168;-0.002603911;-2.071798181;2.922144491;-1.766776572;-0.333320425;0.876651153;1.265921604;0;0;0;0;0;0
7.95;9.05E-05;0.000705514;-0.026995923;-0.021872456;-0.009044124;-0.007464648;-0.020381017;0.004751458;-0.009737327;-0.005583591;0.003520071;0.007195392;-4.831642278;5.286643525;1.031115504;1.035206549;-0.512070476;0.693938906;0;0;0;0;0;0
7.96;-2.94E-05;0.000989831;-0.027003037;-0.021867807;-0.009008388;-0.007372896;-0.003594678;0.052111959;0.008314697;0.006513268;0.003627048;0.011154931;8.18890819;4.185457123;2.579285104;1.384170413;0.533465939;0.097968966;0;0;0;0;0;0
7.97;9.20E-05;0.001516343;-0.026908423;-0.021782727;-0.008952638;-0.007279653;0.027878553;0.053190451;0.01060803;0.01050286;0.007523087;0.007493675;-1.894267031;-3.969757391;-2.120630049;-0.586237638;0.245741801;-0.830220223;0;0;0;0;0;0
